dataset,fold,score_set,method,c_value,stage,features,scores,slim_threshold,solution_code,accuracy_score_y_pred_train,accuracy_score_y_pred_test,f1_score_y_pred_train,f1_score_y_pred_test,precision_score_y_pred_train,precision_score_y_pred_test,recall_score_y_pred_train,recall_score_y_pred_test,balanced_accuracy_score_y_pred_train,balanced_accuracy_score_y_pred_test,lookahead,psl_calibration_method,psl_optimization_metric,brier_score_loss_train,brier_score_loss_test,roc_auc_score_train,roc_auc_score_test,constrained_precision_train,constrained_precision_test,expected_entropy_train,expected_entropy_test,accuracy_score_y_bal_train,accuracy_score_y_bal_test,f1_score_y_bal_train,f1_score_y_bal_test,precision_score_y_bal_train,precision_score_y_bal_test,recall_score_y_bal_train,recall_score_y_bal_test,balanced_accuracy_score_y_bal_train,balanced_accuracy_score_y_bal_test
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,7,"[5, 8, 4, 0, 7, 1, 6]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",,,0.9166666666666666,0.8148148148148148,0.7210884353741497,0.3661971830985915,0.6708860759493671,0.2888888888888888,0.7794117647058824,0.5,0.8590455049944505,0.6762672811059908,2.0,isotonic,expected_entropy,0.0621027620294467,0.1022068041254928,0.902850998890122,0.7795994328252392,0.1964809384164222,0.144578313253012,0.3150054110345213,0.3400682135379037,0.9166666666666666,0.8148148148148148,0.7210884353741497,0.3661971830985915,0.6708860759493671,0.2888888888888888,0.7794117647058824,0.5,0.8590455049944505,0.6762672811059908
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,8,"[5, 8, 4, 0, 7, 1, 6, 9]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",,,0.9247967479674796,0.831275720164609,0.7412587412587412,0.3880597014925372,0.7066666666666667,0.3170731707317073,0.7794117647058824,0.5,0.8637624861265261,0.685483870967742,2.0,isotonic,expected_entropy,0.0590215318680631,0.10199788522485,0.9124063540510544,0.7936015597305919,0.2140575079872204,0.1538461538461538,0.3007232794085354,0.3212166791069555,0.9247967479674796,0.831275720164609,0.7412587412587412,0.3880597014925372,0.7066666666666667,0.3170731707317073,0.7794117647058824,0.5,0.8637624861265261,0.685483870967742
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,9,"[5, 8, 4, 0, 7, 1, 6, 9, 2]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1]",,,0.9247967479674796,0.831275720164609,0.7412587412587412,0.3880597014925372,0.7066666666666667,0.3170731707317073,0.7794117647058824,0.5,0.8637624861265261,0.685483870967742,2.0,isotonic,expected_entropy,0.0583008448285749,0.0995216705106273,0.92480577136515,0.8253278979085431,0.268595041322314,0.1951219512195122,0.2917534093701817,0.3112935444968541,0.9247967479674796,0.831275720164609,0.7412587412587412,0.3880597014925372,0.7066666666666667,0.3170731707317073,0.7794117647058824,0.5,0.8637624861265261,0.685483870967742
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,10,"[5, 8, 4, 0, 7, 1, 6, 9, 2, 3]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1, 1]",,,0.926829268292683,0.8765432098765432,0.71875,0.375,0.7666666666666667,0.4090909090909091,0.6764705882352942,0.3461538461538461,0.821725860155383,0.6431230060262318,2.0,isotonic,expected_entropy,0.0583263416821008,0.0873790516793465,0.9285169256381798,0.8200992555831266,0.2334494773519163,0.1726618705035971,0.2884955515078831,0.3110441563157485,0.8780487804878049,0.8024691358024691,0.6590909090909091,0.4418604651162791,0.5370370370370371,0.3166666666666666,0.8529411764705882,0.7307692307692307,0.8675083240843506,0.7709145693016661
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,0,[],[],,,0.8617886178861789,0.8930041152263375,0.0,0.0,,,0.0,0.0,0.5,0.5,2.0,isotonic,constrained_precision,0.1191089959680085,0.0965221726893571,0.5,0.5,0.1382113821138211,0.1069958847736625,0.5795353469249723,0.5795353469249723,0.8617886178861789,0.8930041152263375,0.0,0.0,,,0.0,0.0,0.5,0.5
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,1,[7],[2.0],,,0.8617886178861789,0.8930041152263375,0.0,0.0,,,0.0,0.0,0.5,0.5,2.0,isotonic,constrained_precision,0.1125041458237687,0.0936289374450323,0.5828940066592674,0.5731123714994683,0.1382113821138211,0.1069958847736625,0.5508238012940363,0.550219561693042,0.8556910569105691,0.8724279835390947,0.2828282828282828,0.2439024390243902,0.4516129032258064,0.3333333333333333,0.2058823529411764,0.1923076923076923,0.5828940066592675,0.5731123714994683
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,2,"[7, 8]","[2.0, 2.0]",,,0.8760162601626016,0.8724279835390947,0.2988505747126436,0.2051282051282051,0.6842105263157895,0.3076923076923077,0.1911764705882352,0.1538461538461538,0.5885127635960044,0.5561857497341368,2.0,isotonic,constrained_precision,0.1005856172575997,0.1007020944464141,0.7481791065482797,0.6637717121588089,0.2271062271062271,0.1069958847736625,0.4806550427548007,0.507698856390273,0.5589430894308943,0.4732510288065844,0.3636363636363636,0.2558139534883721,0.2271062271062271,0.1506849315068493,0.9117647058823528,0.8461538461538461,0.7070615982241953,0.6373626373626373
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,3,"[7, 8, 5]","[2.0, 2.0, 2.0]",,,0.8882113821138211,0.8477366255144033,0.6099290780141843,0.4126984126984127,0.589041095890411,0.3513513513513513,0.6323529411764706,0.5,0.7807991120976692,0.6947004608294931,2.0,isotonic,constrained_precision,0.0819015870672764,0.0899627940874692,0.8362583240843506,0.7467210209145694,0.2119205298013245,0.1069958847736625,0.4052666049356234,0.4155252274184632,0.8882113821138211,0.8477366255144033,0.6099290780141843,0.4126984126984127,0.589041095890411,0.3513513513513513,0.6323529411764706,0.5,0.7807991120976692,0.6947004608294931
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,4,"[7, 8, 5, 0]","[2.0, 2.0, 2.0, 2.0]",,,0.9044715447154472,0.8724279835390947,0.6239999999999999,0.4363636363636363,0.6842105263157895,0.4137931034482758,0.5735294117647058,0.4615384615384615,0.7655382907880133,0.6915987238567884,2.0,isotonic,constrained_precision,0.0764242344383847,0.0917021002665619,0.8729363207547169,0.7559376107763205,0.2889908256880734,0.1256281407035175,0.370940923830857,0.3740395803827857,0.6747967479674797,0.6049382716049383,0.4405594405594405,0.2941176470588235,0.2889908256880734,0.1818181818181818,0.9264705882352942,0.7692307692307693,0.7804522752497225,0.6772421127259838
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,5,"[7, 8, 5, 0, 9]","[2.0, 2.0, 2.0, 2.0, 2.0]",,,0.902439024390244,0.8724279835390947,0.6129032258064516,0.4363636363636363,0.6785714285714286,0.4137931034482758,0.5588235294117647,0.4615384615384615,0.7581853496115427,0.6915987238567884,2.0,isotonic,constrained_precision,0.0767343239163914,0.0911943708214264,0.8818153440621532,0.773130095710741,0.3134328358208955,0.1358695652173913,0.3653280266137936,0.3701281779112206,0.709349593495935,0.6378600823045267,0.4684014869888476,0.3125,0.3134328358208955,0.196078431372549,0.9264705882352942,0.7692307692307693,0.8004994450610433,0.695675292449486
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,6,"[7, 8, 5, 0, 9, 4]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",,,0.9044715447154472,0.8353909465020576,0.6845637583892616,0.4117647058823528,0.6296296296296297,0.3333333333333333,0.75,0.5384615384615384,0.8396226415094339,0.7047146401985112,2.0,isotonic,constrained_precision,0.0687191060208992,0.0919819050549135,0.9050013873473918,0.7965260545905707,0.2826086956521739,0.1302083333333333,0.3306067038310376,0.3488801787289071,0.9044715447154472,0.8353909465020576,0.6845637583892616,0.4117647058823528,0.6296296296296297,0.3333333333333333,0.75,0.5384615384615384,0.8396226415094339,0.7047146401985112
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,7,"[7, 8, 5, 0, 9, 4, 6]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",,,0.9004065040650406,0.9176954732510288,0.5504587155963303,0.4444444444444444,0.7317073170731707,0.8,0.4411764705882353,0.3076923076923077,0.7076165371809101,0.6492378589152783,2.0,isotonic,constrained_precision,0.069159675104797,0.0877280657881688,0.9052441731409544,0.7803084012761432,0.2589641434262948,0.1262626262626262,0.3324398879086848,0.3491839138982061,0.8882113821138211,0.8024691358024691,0.6666666666666666,0.3684210526315789,0.5670103092783505,0.28,0.8088235294117647,0.5384615384615384,0.8548834628190899,0.6862814604750089
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,8,"[7, 8, 5, 0, 9, 4, 6, 1]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",,,0.9247967479674796,0.831275720164609,0.7412587412587412,0.3880597014925372,0.7066666666666667,0.3170731707317073,0.7794117647058824,0.5,0.8637624861265261,0.685483870967742,2.0,isotonic,constrained_precision,0.0590215318680631,0.10199788522485,0.9124063540510544,0.7936015597305919,0.2140575079872204,0.1538461538461538,0.3007232794085354,0.3212166791069555,0.9247967479674796,0.831275720164609,0.7412587412587412,0.3880597014925372,0.7066666666666667,0.3170731707317073,0.7794117647058824,0.5,0.8637624861265261,0.685483870967742
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,9,"[7, 8, 5, 0, 9, 4, 6, 1, 2]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3]",,,0.91869918699187,0.8559670781893004,0.7014925373134329,0.3636363636363637,0.7121212121212122,0.3448275862068966,0.6911764705882353,0.3846153846153846,0.8231825749167592,0.6485288904643743,2.0,isotonic,constrained_precision,0.0626817323180373,0.0900751276871887,0.9231409544950056,0.8284296348812479,0.3248730964467005,0.1461988304093567,0.3064335692729421,0.312551939049337,0.8313008130081301,0.7695473251028807,0.5870646766169154,0.4285714285714286,0.4436090225563909,0.2916666666666667,0.8676470588235294,0.8076923076923077,0.8465593784683685,0.7863346331088267
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,10,"[7, 8, 5, 0, 9, 4, 6, 1, 2, 3]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3, -1]",,,0.91869918699187,0.8559670781893004,0.7014925373134329,0.3636363636363637,0.7121212121212122,0.3448275862068966,0.6911764705882353,0.3846153846153846,0.8231825749167592,0.6485288904643743,2.0,isotonic,constrained_precision,0.0631491779139862,0.0912000949668972,0.921146642619312,0.8186813186813187,0.3841463414634146,0.1453488372093023,0.3065625171798433,0.3071026116652187,0.7845528455284553,0.7366255144032922,0.5431034482758621,0.4074074074074075,0.3841463414634146,0.2682926829268293,0.9264705882352942,0.8461538461538461,0.8441315205327414,0.7848280751506558
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,0,[],[],,,0.8617886178861789,0.8930041152263375,0.0,0.0,,,0.0,0.0,0.5,0.5,2.0,isotonic,balanced_accuracy,0.1191089959680085,0.0965221726893571,0.5,0.5,0.1382113821138211,0.1069958847736625,0.5795353469249723,0.5795353469249723,0.8617886178861789,0.8930041152263375,0.0,0.0,,,0.0,0.0,0.5,0.5
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,1,[5],[2.0],,,0.8617886178861789,0.8930041152263375,0.0,0.0,,,0.0,0.0,0.5,0.5,2.0,isotonic,balanced_accuracy,0.1003351449275362,0.0864383552805588,0.7242647058823529,0.6800779865295995,0.1382113821138211,0.1069958847736625,0.4888843326313825,0.4602610645539774,0.8333333333333334,0.8518518518518519,0.4875,0.4000000000000001,0.4239130434782608,0.3529411764705882,0.5735294117647058,0.4615384615384615,0.7242647058823529,0.6800779865295994
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,2,"[5, 4]","[2.0, 2.0]",,,0.8861788617886179,0.9053497942386832,0.4042553191489362,0.3428571428571429,0.7307692307692307,0.6666666666666666,0.2794117647058823,0.2307692307692307,0.6314511653718091,0.608472172988302,2.0,isotonic,balanced_accuracy,0.0919925915235483,0.0825584414442958,0.7812846836847946,0.7231478199220134,0.1382113821138211,0.1069958847736625,0.4530882950985148,0.4460326679892816,0.7560975609756098,0.7325102880658436,0.4594594594594594,0.3434343434343435,0.3311688311688311,0.2328767123287671,0.75,0.6538461538461539,0.7535377358490566,0.6978908188585609
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,3,"[5, 4, 8]","[2.0, 2.0, 2.0]",,,0.8922764227642277,0.9094650205761317,0.3908045977011494,0.3529411764705882,0.8947368421052632,0.75,0.25,0.2307692307692307,0.6226415094339622,0.6107763204537399,2.0,isotonic,balanced_accuracy,0.079441871673939,0.0826759597826156,0.8486057158712542,0.751683800070897,0.2024922118380062,0.1379310344827586,0.3919982562476674,0.3962822536455391,0.8556910569105691,0.8271604938271605,0.5798816568047336,0.3999999999999999,0.4851485148514851,0.3181818181818182,0.7205882352941176,0.5384615384615384,0.7989733629300777,0.7001063452676356
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,4,"[5, 4, 8, 7]","[2.0, 2.0, 2.0, 2.0]",,,0.8943089430894309,0.9094650205761317,0.4693877551020408,0.3529411764705882,0.7666666666666667,0.75,0.3382352941176471,0.2307692307692307,0.6608629300776915,0.6107763204537399,2.0,isotonic,balanced_accuracy,0.0769275138980556,0.0806270433495076,0.8658955327413984,0.7754342431761787,0.1987767584097859,0.1379310344827586,0.3760222052805531,0.3907820815051952,0.8536585365853658,0.7983539094650206,0.6,0.4096385542168674,0.4821428571428571,0.2982456140350877,0.7941176470588235,0.6538461538461539,0.8286625971143173,0.7347571783055654
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,5,"[5, 4, 8, 7, 0]","[2.0, 2.0, 2.0, 2.0, 2.0]",,,0.9004065040650406,0.831275720164609,0.6754966887417218,0.4057971014492754,0.6144578313253012,0.3255813953488372,0.75,0.5384615384615384,0.8372641509433962,0.7024104927330734,2.0,isotonic,balanced_accuracy,0.0700973680235929,0.0908990094438465,0.8964345172031077,0.783498759305211,0.2589641434262948,0.1213592233009708,0.3401536932643748,0.3566439696630255,0.9004065040650406,0.831275720164609,0.6754966887417218,0.4057971014492754,0.6144578313253012,0.3255813953488372,0.75,0.5384615384615384,0.8372641509433962,0.7024104927330734
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,6,"[5, 4, 8, 7, 0, 6]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",,,0.9004065040650406,0.9176954732510288,0.5504587155963303,0.4444444444444444,0.7317073170731707,0.8,0.4411764705882353,0.3076923076923077,0.7076165371809101,0.6492378589152783,2.0,isotonic,balanced_accuracy,0.070785415161735,0.0878663682300293,0.8969547724750276,0.7655086848635236,0.2389705882352941,0.119047619047619,0.3423891912729574,0.3607180603295452,0.8800813008130082,0.7860082304526749,0.650887573964497,0.35,0.5445544554455446,0.2592592592592592,0.8088235294117647,0.5384615384615384,0.8501664816870145,0.6770648706132577
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,7,"[5, 4, 8, 7, 0, 6, 1]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",,,0.9166666666666666,0.8148148148148148,0.7210884353741497,0.3661971830985915,0.6708860759493671,0.2888888888888888,0.7794117647058824,0.5,0.8590455049944505,0.6762672811059908,2.0,isotonic,balanced_accuracy,0.0621027620294467,0.1022068041254928,0.902850998890122,0.7795994328252392,0.1964809384164222,0.144578313253012,0.3150054110345213,0.3400682135379037,0.9166666666666666,0.8148148148148148,0.7210884353741497,0.3661971830985915,0.6708860759493671,0.2888888888888888,0.7794117647058824,0.5,0.8590455049944505,0.6762672811059908
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,8,"[5, 4, 8, 7, 0, 6, 1, 9]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",,,0.9247967479674796,0.831275720164609,0.7412587412587412,0.3880597014925372,0.7066666666666667,0.3170731707317073,0.7794117647058824,0.5,0.8637624861265261,0.685483870967742,2.0,isotonic,balanced_accuracy,0.0590215318680631,0.10199788522485,0.9124063540510544,0.7936015597305919,0.2140575079872204,0.1538461538461538,0.3007232794085354,0.3212166791069555,0.9247967479674796,0.831275720164609,0.7412587412587412,0.3880597014925372,0.7066666666666667,0.3170731707317073,0.7794117647058824,0.5,0.8637624861265261,0.685483870967742
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,9,"[5, 4, 8, 7, 0, 6, 1, 9, 2]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1]",,,0.9247967479674796,0.831275720164609,0.7412587412587412,0.3880597014925372,0.7066666666666667,0.3170731707317073,0.7794117647058824,0.5,0.8637624861265261,0.685483870967742,2.0,isotonic,balanced_accuracy,0.0583008448285749,0.0995216705106273,0.92480577136515,0.8253278979085431,0.268595041322314,0.1951219512195122,0.2917534093701817,0.3112935444968541,0.9247967479674796,0.831275720164609,0.7412587412587412,0.3880597014925372,0.7066666666666667,0.3170731707317073,0.7794117647058824,0.5,0.8637624861265261,0.685483870967742
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,10,"[5, 4, 8, 7, 0, 6, 1, 9, 2, 3]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1, 1]",,,0.926829268292683,0.8765432098765432,0.71875,0.375,0.7666666666666667,0.4090909090909091,0.6764705882352942,0.3461538461538461,0.821725860155383,0.6431230060262318,2.0,isotonic,balanced_accuracy,0.0583263416821008,0.0873790516793465,0.9285169256381798,0.8200992555831266,0.2334494773519163,0.1726618705035971,0.2884955515078831,0.3110441563157485,0.8780487804878049,0.8024691358024691,0.6590909090909091,0.4418604651162791,0.5370370370370371,0.3166666666666666,0.8529411764705882,0.7307692307692307,0.8675083240843506,0.7709145693016661
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,0,[],[],,,0.8617886178861789,0.8930041152263375,0.0,0.0,,,0.0,0.0,0.5,0.5,2.0,isotonic,accuracy,0.1191089959680085,0.0965221726893571,0.5,0.5,0.1382113821138211,0.1069958847736625,0.5795353469249723,0.5795353469249723,0.8617886178861789,0.8930041152263375,0.0,0.0,,,0.0,0.0,0.5,0.5
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,1,[5],[2.0],,,0.8617886178861789,0.8930041152263375,0.0,0.0,,,0.0,0.0,0.5,0.5,2.0,isotonic,accuracy,0.1003351449275362,0.0864383552805588,0.7242647058823529,0.6800779865295995,0.1382113821138211,0.1069958847736625,0.4888843326313825,0.4602610645539774,0.8333333333333334,0.8518518518518519,0.4875,0.4000000000000001,0.4239130434782608,0.3529411764705882,0.5735294117647058,0.4615384615384615,0.7242647058823529,0.6800779865295994
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,2,"[5, 8]","[2.0, 2.0]",,,0.8902439024390244,0.8765432098765432,0.5714285714285715,0.4,0.6206896551724138,0.4166666666666667,0.5294117647058824,0.3846153846153846,0.7387624861265261,0.6600496277915633,2.0,isotonic,accuracy,0.0859063765488705,0.0884362206830286,0.8179800221975584,0.728021978021978,0.2169491525423728,0.1069958847736625,0.4226143411829105,0.4273311501037694,0.8902439024390244,0.8765432098765432,0.5714285714285715,0.4,0.6206896551724138,0.4166666666666667,0.5294117647058824,0.3846153846153846,0.7387624861265261,0.6600496277915633
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,3,"[5, 8, 1]","[2.0, 2.0, 2.0]",,,0.902439024390244,0.8765432098765432,0.5789473684210527,0.375,0.717391304347826,0.4090909090909091,0.4852941176470588,0.3461538461538461,0.7273168701442841,0.6431230060262318,2.0,isotonic,accuracy,0.0818298178771217,0.094455485511997,0.8285585460599334,0.7238567883729174,0.1848739495798319,0.1340782122905028,0.4108782732361226,0.4225095762243158,0.6788617886178862,0.6008230452674898,0.4148148148148148,0.2814814814814815,0.2772277227722772,0.1743119266055046,0.8235294117647058,0.7307692307692307,0.7395948945615982,0.6580113434952144
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,4,"[5, 8, 1, 0]","[2.0, 2.0, 2.0, 2.0]",,,0.902439024390244,0.897119341563786,0.5384615384615384,0.3902439024390244,0.7777777777777778,0.5333333333333333,0.4117647058823529,0.3076923076923077,0.6964483906770256,0.6377171215880894,2.0,isotonic,accuracy,0.0788842209341064,0.0913203029692814,0.8632248890122086,0.7373271889400921,0.2188552188552188,0.1621621621621621,0.3853561356791606,0.4003047143547579,0.790650406504065,0.691358024691358,0.5164319248826291,0.2857142857142857,0.3793103448275862,0.189873417721519,0.8088235294117647,0.5769230769230769,0.7982796892341842,0.64099610067352
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,5,"[5, 8, 1, 0, 4]","[2.0, 2.0, 2.0, 2.0, 2.0]",,,0.9146341463414634,0.8600823045267489,0.6666666666666667,0.3461538461538461,0.7241379310344828,0.3461538461538461,0.6176470588235294,0.3461538461538461,0.7899556048834628,0.6339064161644807,2.0,isotonic,accuracy,0.0697911522011258,0.0964082199129463,0.8844686459489456,0.7694966323998582,0.20625,0.147239263803681,0.3515539535424409,0.3641300295311938,0.7621951219512195,0.691358024691358,0.4978540772532189,0.3478260869565217,0.3515151515151515,0.2247191011235955,0.8529411764705882,0.7692307692307693,0.8002913429522752,0.7256292095001773
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,6,"[5, 8, 1, 0, 4, 9]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",,,0.91869918699187,0.8641975308641975,0.6774193548387097,0.3529411764705882,0.75,0.36,0.6176470588235294,0.3461538461538461,0.7923140954495005,0.6362105636299185,2.0,isotonic,accuracy,0.0673112220212575,0.096834414550406,0.8963651498335183,0.7842077277561148,0.223728813559322,0.1589403973509933,0.3379783234791697,0.3540118973133852,0.790650406504065,0.7119341563786008,0.5296803652968036,0.3636363636363636,0.3841059602649007,0.238095238095238,0.8529411764705882,0.7692307692307693,0.8168007769145393,0.7371499468273661
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,7,"[5, 8, 1, 0, 4, 9, 6]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",,,0.9227642276422764,0.8477366255144033,0.7205882352941176,0.3508771929824561,0.7205882352941176,0.3225806451612903,0.7205882352941176,0.3846153846153846,0.8378884572697003,0.6439205955334988,2.0,isotonic,accuracy,0.0625222635217157,0.0988386256745045,0.9003537735849058,0.7778270116979794,0.2156862745098039,0.1538461538461538,0.3213376894758314,0.3351143604665937,0.9227642276422764,0.8477366255144033,0.7205882352941176,0.3508771929824561,0.7205882352941176,0.3225806451612903,0.7205882352941176,0.3846153846153846,0.8378884572697003,0.6439205955334988
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,8,"[5, 8, 1, 0, 4, 9, 6, 7]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",,,0.9247967479674796,0.831275720164609,0.7412587412587412,0.3880597014925372,0.7066666666666667,0.3170731707317073,0.7794117647058824,0.5,0.8637624861265261,0.685483870967742,2.0,isotonic,accuracy,0.0590215318680631,0.10199788522485,0.9124063540510544,0.7936015597305919,0.2140575079872204,0.1538461538461538,0.3007232794085354,0.3212166791069555,0.9247967479674796,0.831275720164609,0.7412587412587412,0.3880597014925372,0.7066666666666667,0.3170731707317073,0.7794117647058824,0.5,0.8637624861265261,0.685483870967742
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,9,"[5, 8, 1, 0, 4, 9, 6, 7, 3]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1]",,,0.926829268292683,0.8600823045267489,0.7272727272727272,0.3928571428571428,0.75,0.3666666666666666,0.7058823529411765,0.4230769230769231,0.8340732519422864,0.6677596596951436,2.0,isotonic,accuracy,0.0576127142067715,0.0981261189136768,0.9213374028856826,0.8049450549450551,0.2140575079872204,0.1538461538461538,0.2922653114040667,0.316610828086019,0.9247967479674796,0.831275720164609,0.7412587412587412,0.3880597014925372,0.7066666666666667,0.3170731707317073,0.7794117647058824,0.5,0.8637624861265261,0.685483870967742
thorax,49,"[-3, -2, -1, 1, 2, 3]",SLIM_PSL,,10,"[5, 8, 1, 0, 4, 9, 6, 7, 3, 2]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1, -1]",,,0.9329268292682928,0.8518518518518519,0.7555555555555554,0.4000000000000001,0.7611940298507462,0.3529411764705882,0.75,0.4615384615384615,0.8561320754716981,0.6800779865295994,2.0,isotonic,accuracy,0.0564199027238567,0.1010326647933102,0.9100305216426192,0.7851825593761077,0.2780269058295964,0.1333333333333333,0.2962925444621136,0.3178956766501356,0.9329268292682928,0.8518518518518519,0.7555555555555554,0.4000000000000001,0.7611940298507462,0.3529411764705882,0.75,0.4615384615384615,0.8561320754716981,0.6800779865295994
thorax,48,"[-3, -2, -1, 1, 2, 3]",SLIM,0.001,6,"[0, 2, 4, 5, 8, 9]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",7.0,101.0,0.7804878048780488,0.8024691358024691,0.5045871559633027,0.5471698113207547,0.35714285714285715,0.3815789473684211,0.859375,0.9666666666666667,0.8140332943925234,0.8730046948356808,,,,,,,,,,,,,,,,,,,,,
thorax,48,"[-3, -2, -1, 1, 2, 3]",SLIM,1e-05,7,"[0, 2, 4, 5, 7, 8, 9]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",7.0,101.0,0.7703252032520326,0.7942386831275721,0.4977777777777778,0.537037037037037,0.34782608695652173,0.3717948717948718,0.875,0.9666666666666667,0.8148364485981308,0.8683098591549296,,,,,,,,,,,,,,,,,,,,,
thorax,48,"[-3, -2, -1, 1, 2, 3]",SLIM,1e-07,7,"[0, 2, 4, 5, 7, 8, 9]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",7.0,101.0,0.7703252032520326,0.7942386831275721,0.4977777777777778,0.537037037037037,0.34782608695652173,0.3717948717948718,0.875,0.9666666666666667,0.8148364485981308,0.8683098591549296,,,,,,,,,,,,,,,,,,,,,
thorax,48,"[-3, -2, -1, 1, 2, 3]",SLIM,1e-09,7,"[0, 2, 4, 5, 7, 8, 9]","[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0]",8.0,101.0,0.7703252032520326,0.7942386831275721,0.4977777777777778,0.537037037037037,0.34782608695652173,0.3717948717948718,0.875,0.9666666666666667,0.8148364485981308,0.8683098591549296,,,,,,,,,,,,,,,,,,,,,
thorax,48,"[-3, -2, -1, 1, 2, 3]",PSL,,0,[],[],,,0.8699186991869918,0.8765432098765432,0.0,0.0,,,0.0,0.0,0.5,0.5,2.0,isotonic,expected_entropy,0.11316015599180382,0.10825909523774552,0.5,0.5,0.13008130081300814,0.12345679012345678,0.5576611106650714,0.5576611106650713,0.8699186991869918,0.8765432098765432,0.0,0.0,,,0.0,0.0,0.5,0.5
